"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/31/2020","AQS","560370007","11","2.5","ug/m3 LC","10","Rock Springs SLAM site","1","100.0000","88101","PM2.5 - Local Conditions","40540","Rock Springs, WY","56","Wyoming","037","Sweetwater","41.5925362836364","-109.220852333074"
"01/08/2020","AirNow","560370023","3","1.6","ug/m3 LC","7","James Town Mobile","1","100.0000","88101","PM2.5 - Local Conditions","40540","Rock Springs, WY","56","Wyoming","037","Sweetwater","41.5564300009366","-109.53044"
"01/09/2020","AirNow","560370023","3","2.2","ug/m3 LC","9","James Town Mobile","1","100.0000","88101","PM2.5 - Local Conditions","40540","Rock Springs, WY","56","Wyoming","037","Sweetwater","41.5564300009366","-109.53044"
"01/10/2020","AirNow","560370023","3","3","ug/m3 LC","13","James Town Mobile","1","100.0000","88101","PM2.5 - Local Conditions","40540","Rock Springs, WY","56","Wyoming","037","Sweetwater","41.5564300009366","-109.53044"
"01/11/2020","AirNow","560370023","3","2.7","ug/m3 LC","11","James Town Mobile","1","100.0000","88101","PM2.5 - Local Conditions","40540","Rock Springs, WY","56","Wyoming","037","Sweetwater","41.5564300009366","-109.53044"
"01/12/2020","AirNow","560370023","3","1","ug/m3 LC","4","James Town Mobile","1","100.0000","88101","PM2.5 - Local Conditions","40540","Rock Springs, WY","56","Wyoming","037","Sweetwater","41.5564300009366","-109.53044"
"01/13/2020","AirNow","560370023","3","1.3","ug/m3 LC","5","James Town Mobile","1","100.0000","88101","PM2.5 - Local Conditions","40540","Rock Springs, WY","56","Wyoming","037","Sweetwater","41.5564300009366","-109.53044"
"01/14/2020","AirNow","560370023","3","1.4","ug/m3 LC","6","James Town Mobile","1","100.0000","88101","PM2.5 - Local Conditions","40540","Rock Springs, WY","56","Wyoming","037","Sweetwater","41.5564300009366","-109.53044"
"01/15/2020","AirNow","560370023","3","2.2","ug/m3 LC","9","James Town Mobile","1","100.0000","88101","PM2.5 - Local Conditions","40540","Rock Springs, WY","56","Wyoming","037","Sweetwater","41.5564300009366","-109.53044"
"01/16/2020","AirNow","560370023","3","5.6","ug/m3 LC","23","James Town Mobile","1","100.0000","88101","PM2.5 - Local Conditions","40540","Rock Springs, WY","56","Wyoming","037","Sweetwater","41.5564300009366","-109.53044"
"01/17/2020","AirNow","560370023","3","2.2","ug/m3 LC","9","James Town Mobile","1","100.0000","88101","PM2.5 - Local Conditions","40540","Rock Springs, WY","56","Wyoming","037","Sweetwater","41.5564300009366","-109.53044"
"01/18/2020","AirNow","560370023","3","1.5","ug/m3 LC","6","James Town Mobile","1","100.0000","88101","PM2.5 - Local Conditions","40540","Rock Springs, WY","56","Wyoming","037","Sweetwater","41.5564300009366","-109.53044"
"01/19/2020","AirNow","560370023","3","2.7","ug/m3 LC","11","James Town Mobile","1","100.0000","88101","PM2.5 - Local Conditions","40540","Rock Springs, WY","56","Wyoming","037","Sweetwater","41.5564300009366","-109.53044"
"01/20/2020","AirNow","560370023","3","6.5","ug/m3 LC","27","James Town Mobile","1","100.0000","88101","PM2.5 - Local Conditions","40540","Rock Springs, WY","56","Wyoming","037","Sweetwater","41.5564300009366","-109.53044"
"01/21/2020","AirNow","560370023","3","12.7","ug/m3 LC","52","James Town Mobile","1","100.0000","88101","PM2.5 - Local Conditions","40540","Rock Springs, WY","56","Wyoming","037","Sweetwater","41.5564300009366","-109.53044"
"01/22/2020","AirNow","560370023","3","5.3","ug/m3 LC","22","James Town Mobile","1","100.0000","88101","PM2.5 - Local Conditions","40540","Rock Springs, WY","56","Wyoming","037","Sweetwater","41.5564300009366","-109.53044"
"01/23/2020","AirNow","560370023","3","1.7","ug/m3 LC","7","James Town Mobile","1","100.0000","88101","PM2.5 - Local Conditions","40540","Rock Springs, WY","56","Wyoming","037","Sweetwater","41.5564300009366","-109.53044"
"01/24/2020","AirNow","560370023","3","1.4","ug/m3 LC","6","James Town Mobile","1","100.0000","88101","PM2.5 - Local Conditions","40540","Rock Springs, WY","56","Wyoming","037","Sweetwater","41.5564300009366","-109.53044"
"01/25/2020","AirNow","560370023","3","2","ug/m3 LC","8","James Town Mobile","1","100.0000","88101","PM2.5 - Local Conditions","40540","Rock Springs, WY","56","Wyoming","037","Sweetwater","41.5564300009366","-109.53044"
"01/26/2020","AirNow","560370023","3","1.5","ug/m3 LC","6","James Town Mobile","1","100.0000","88101","PM2.5 - Local Conditions","40540","Rock Springs, WY","56","Wyoming","037","Sweetwater","41.5564300009366","-109.53044"
"01/27/2020","AirNow","560370023","3","1","ug/m3 LC","4","James Town Mobile","1","100.0000","88101","PM2.5 - Local Conditions","40540","Rock Springs, WY","56","Wyoming","037","Sweetwater","41.5564300009366","-109.53044"
"01/28/2020","AirNow","560370023","3","0.8","ug/m3 LC","3","James Town Mobile","1","100.0000","88101","PM2.5 - Local Conditions","40540","Rock Springs, WY","56","Wyoming","037","Sweetwater","41.5564300009366","-109.53044"
"01/29/2020","AirNow","560370023","3","2.4","ug/m3 LC","10","James Town Mobile","1","100.0000","88101","PM2.5 - Local Conditions","40540","Rock Springs, WY","56","Wyoming","037","Sweetwater","41.5564300009366","-109.53044"
"01/30/2020","AirNow","560370023","3","1.3","ug/m3 LC","5","James Town Mobile","1","100.0000","88101","PM2.5 - Local Conditions","40540","Rock Springs, WY","56","Wyoming","037","Sweetwater","41.5564300009366","-109.53044"
"01/31/2020","AirNow","560370023","3","1","ug/m3 LC","4","James Town Mobile","1","100.0000","88101","PM2.5 - Local Conditions","40540","Rock Springs, WY","56","Wyoming","037","Sweetwater","41.5564300009366","-109.53044"
"02/01/2020","AirNow","560370023","3","1.1","ug/m3 LC","5","James Town Mobile","1","100.0000","88101","PM2.5 - Local Conditions","40540","Rock Springs, WY","56","Wyoming","037","Sweetwater","41.5564300009366","-109.53044"
